$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.35676,-0.1646,-0.1908,-0.1646,-0.27599,0.05438,-0.35901,0.2059,0.06749,0.19941,0.67491,-0.18906,-0.31383,-0.02391,-0.1484,-0.24741,-0.35502,-0.10963,-0.26055,0.25288,0.64474,-0.18434,-0.23784,-0.03416,-0.22348,-0.04821,-0.2212,-0.30512,-0.47288,0.00974,-0.10074,-0.23532,-0.30733,-0.29901,-0.16858,-0.23712,0.00083,-0.16615,0.17244,-0.12059,-0.23984,-0.06979,-0.26696,-0.1486,-0.07223,-0.37473,0.34133,-0.18581,-0.01312,0.52989,-0.1055,-0.18797,-0.20753,-0.00249,-0.26285,-0.54686,0.0357,-0.32812,0.05757,0.46658,-0.14849,1
-0.18551,-0.22627,0.10017,-0.1646,-0.27599,0.05438,-0.3281,-0.10427,0.64209,-0.09956,0.02456,-0.18906,-0.31383,-0.02391,-0.1484,-0.24741,-0.35502,-0.37372,-0.26055,0.25288,-0.08868,-0.18434,-0.23784,-0.24949,-0.22348,-0.29758,-0.06871,-0.38395,-0.47288,-0.41097,-0.10074,-0.23532,-0.32139,-0.29901,-0.31679,-0.36913,-0.13801,-0.39711,-0.19159,-0.1342,-0.32957,-0.27206,-0.26696,-0.1486,-0.07223,-0.37473,0.34133,-0.18581,0.30519,-0.37171,1.50836,-0.18797,-0.37105,1.06998,-0.37342,0.86947,-0.24301,-0.16574,-0.28114,-0.62219,-0.23927,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.4318,-0.35203,-0.49053,-0.35612,-0.5614,-0.18906,-0.31383,-0.45935,0.16793,-0.24741,-0.35502,-0.10963,-0.26055,-0.42989,-0.58085,-0.18434,-0.23784,-0.46899,-0.53559,-0.21445,-0.2212,0.95624,-0.47288,-0.41097,-0.10074,-0.23532,0.30041,-0.29901,-0.26448,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.59877,-0.46329,0.30968,-0.1486,0.65455,-0.37473,-0.47579,-0.18581,-0.64358,-0.60934,-0.1055,-0.42494,-0.51603,-0.00249,-0.45779,-0.54686,1.15055,-0.60579,-0.46806,-0.62896,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.29127,-0.27599,-0.44691,-0.48837,-0.35203,-0.49053,-0.35612,-0.67981,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.34071,-0.26055,-0.42989,-0.64327,-0.18434,-0.23784,-0.25785,-0.32752,-0.42445,0.08377,-0.30512,1.56995,-0.20061,-0.10074,-0.23532,-0.30733,-0.29901,-0.3691,-0.01517,-0.36857,-0.47225,-0.19516,-0.37695,-0.4193,-0.27573,-0.41112,-0.1486,-0.36294,-0.37473,-0.47579,-0.18581,-0.64358,-0.53489,0.47655,-0.30646,0.24477,0.46033,-0.0679,0.86947,-0.52172,-0.60579,-0.46806,-0.38838,-0.40116,0
-0.18551,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.43974,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.63963,-0.4157,-0.2212,-0.62046,-0.47288,-0.41097,-0.10074,-0.23532,-0.34672,-0.29901,-0.37782,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.01427,0.97716,0.04331,0.59544,-0.27599,0.05438,3.771,0.99503,0.06749,-0.22638,1.69356,-0.18906,1.5011,1.72638,-0.04296,-0.24741,1.26508,0.18747,0.625,0.25288,1.61846,-0.18434,-0.23784,1.4522,-0.11945,0.03492,-0.2212,-0.14745,-0.47288,-0.20061,-0.10074,-0.23532,-0.27075,-0.29901,0.1104,0.6111,-0.27205,0.38065,0.90764,1.08863,-0.23984,1.55383,-0.33904,-0.1486,-0.36294,0.40356,1.97558,-0.18581,0.62351,1.28013,-0.1055,0.52295,1.58648,-0.00249,0.50531,-0.54686,-0.10366,1.19474,1.26062,0.95403,1.06524,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.18551,-0.12838,-0.45188,-0.41794,-0.27599,-0.44691,-0.4318,-0.35203,-0.49053,-0.35612,-0.5614,-0.18906,0.25901,-0.02818,-0.1484,-0.24741,-0.35502,-0.09312,0.28639,-0.42989,-0.58085,-0.18434,-0.23784,-0.23904,-0.53559,-0.1182,-0.2212,-0.30512,-0.47288,0.00974,-0.10074,-0.23532,-0.30733,-0.29901,-0.36038,-0.26186,-0.36857,-0.31884,-0.19516,-0.13647,-0.4193,-0.27389,-0.26696,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.33144,-0.60934,-0.1055,-0.42494,-0.30666,-0.00249,-0.28918,-0.54686,-0.10366,-0.40691,-0.26196,-0.62896,-0.1526,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.69929,-0.47288,-0.41097,-0.10074,-0.23532,-0.34953,-0.29901,-0.49987,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.66108,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,0.0351,2.21554,-0.1646,-0.27599,0.55568,-0.3932,0.50843,1.18907,-0.35612,0.10527,-0.18906,-0.31383,0.40299,-0.04296,1.13468,-0.35502,-0.37372,-0.26055,-0.42989,0.04964,-0.18434,-0.23784,-0.04044,-0.43156,-0.41133,-0.06871,-0.22629,1.56995,0.22009,-0.10074,-0.23532,-0.29044,-0.29901,-0.38654,-0.23989,0.53794,-0.28967,0.16887,0.10174,-0.4193,0.10489,-0.41112,-0.1486,-0.50829,-0.37473,1.14243,-0.18581,-0.01622,-0.11671,0.97394,-0.18797,-0.01475,0.63073,0.06185,0.51538,0.17506,-0.3404,-0.12936,-0.23168,0.03896,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.69929,-0.47288,-0.41097,-0.10074,-0.23532,-0.34953,-0.29901,-0.49987,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.66108,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.1646,-0.1908,-0.1646,-0.27599,0.5656,-0.03116,0.2059,0.06749,0.15117,0.52381,-0.18906,-0.31383,-0.01965,-0.1484,-0.24741,-0.35502,-0.17565,-0.26055,0.94917,0.45693,-0.18434,-0.23784,0.18952,-0.22348,-0.2582,-0.2212,-0.06862,1.56995,-0.20061,-0.10074,-0.23532,-0.24824,-0.29901,-0.31679,-0.12403,0.06721,-0.19039,0.52933,-0.10244,-0.23984,-0.07347,0.02136,-0.1486,0.50919,-0.37473,0.33332,-0.18581,0.29901,0.32468,0.96864,-0.18797,-0.01689,0.75564,-0.26438,0.37375,-0.24301,-0.14848,0.16461,0.39365,-0.14849,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.53559,-0.50757,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.01427,-0.39563,-0.45188,-0.1646,-0.27599,-0.44691,-0.19375,-0.35203,-0.49053,-0.35612,-0.18411,-0.18906,-0.31383,-0.45935,0.16793,1.13468,-0.35502,-0.14264,-0.26055,-0.42989,-0.22758,-0.18434,-0.23784,-0.03416,-0.32752,-0.1707,-0.2212,-0.30512,-0.47288,-0.41097,-0.10074,-0.23532,-0.30733,-0.29901,-0.20345,-0.12767,-0.36857,-0.21176,-0.55561,-0.37695,-0.4193,-0.07531,-0.26696,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.37012,-0.1055,-0.18797,-0.51603,-0.00249,-0.19164,-0.33441,-0.24301,-0.60579,-0.11977,-0.57809,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.54461,-0.27599,-0.44691,-0.42252,-0.35203,-0.49053,-0.35612,-0.32213,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.48926,-0.26055,-0.42989,-0.38634,-0.18434,-0.23784,-0.46899,-0.74366,-0.49007,0.08377,-0.54162,-0.47288,-0.62132,-0.10074,-0.23532,-0.34109,-0.29901,-0.48244,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.41112,-0.1486,-0.36294,-0.37473,-0.47579,-0.18581,-0.64358,-0.52588,-0.1055,-0.54343,-0.51603,-0.00249,-0.45779,-0.12196,-0.52172,-0.60579,-0.46806,-0.62845,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.1646,-0.27599,-0.44691,-0.40329,-0.35203,-0.49053,-0.35612,0.11498,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.40673,-0.26055,-0.42989,0.00985,-0.18434,0.33387,-0.25158,-0.22348,-0.43757,0.23626,-0.62046,1.56995,-0.41097,-0.10074,-0.23532,-0.34672,1.00061,-0.37782,-0.34089,-0.36857,-0.3725,0.1653,-0.37695,-0.32957,-0.0845,-0.4832,-0.1486,-0.50829,0.40356,-0.47579,-0.18581,-0.01931,-0.26784,0.96335,-0.18797,-0.20363,1.08487,-0.2585,1.08191,-0.66108,-0.32597,-0.29392,-0.51596,-0.40116,0
-0.35676,-0.39563,0.13643,-0.41794,-0.27599,-0.44691,-0.42252,-0.35203,1.18355,-0.35612,-0.32213,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.06011,-0.26055,-0.42989,-0.38634,-0.18434,-0.23784,-0.46899,-0.43156,-0.1007,-0.2212,-0.38395,-0.47288,-0.20061,-0.10074,-0.23532,-0.32139,-0.29901,-0.23833,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.4193,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,0.29283,-0.52588,-0.1055,-0.42494,-0.51603,-0.00249,-0.45779,-0.54686,-0.10366,-0.16159,-0.46806,-0.62845,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.37372,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.43156,-0.40258,-0.06871,-0.14745,1.56995,0.22009,-0.10074,-0.23532,-0.27075,-0.29901,-0.35166,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.23984,-0.46329,-0.26696,-0.1486,-0.07223,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,0.30294,-0.10366,-0.60579,-0.46806,-0.64356,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.29119,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.32752,-0.28883,-0.2212,-0.06862,-0.47288,-0.41097,-0.10074,-0.23532,-0.24824,-0.29901,-0.2732,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.50904,-0.46329,-0.33904,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.05115,0.31441,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,0.49879,0.28931,-0.29127,-0.27599,-0.44691,-0.17347,0.97465,0.06749,-0.35612,0.23601,-0.18906,-0.31383,0.40299,-0.1484,-0.24741,-0.35502,0.07193,-0.26055,-0.42989,0.33131,-0.18434,-0.23784,-0.03835,1.02495,0.20554,-0.2212,0.01022,-0.47288,1.27186,-0.10074,-0.23532,-0.22292,-0.29901,0.11912,0.12193,-0.36857,-0.03146,0.52933,0.11535,1.46507,-0.07531,-0.33904,-0.1486,-0.50829,-0.37473,1.14243,-0.18581,0.60806,0.51317,-0.63993,-0.18797,0.64264,-0.61709,-0.00271,-0.54686,0.59312,0.75701,-0.08622,0.71898,0.76408,1
1.01319,-0.21909,-0.45188,-0.03792,-0.27599,-0.44691,0.01196,0.14221,-0.49053,-0.35612,-0.14366,-0.18906,0.26468,-0.01965,-0.1484,-0.24741,-0.35502,-0.22517,0.19003,-0.42989,-0.08938,-0.18434,-0.23784,-0.2474,-0.53559,-0.12258,-0.2212,0.40439,-0.47288,-0.20061,-0.10074,-0.23532,-0.0541,-0.29901,-0.15114,-0.29068,-0.36857,-0.33372,-0.19516,-0.0616,-0.50904,-0.07163,-0.33904,-0.1486,-0.21758,-0.37473,0.33332,-0.18581,-0.33144,-0.05128,-0.63993,-0.06948,-0.51603,-0.61709,-0.00488,-0.54686,0.17506,-0.60579,-0.27315,-0.14569,-0.20137,0
0.49946,-0.17439,-0.45188,-0.03792,-0.27599,0.5656,0.58527,-0.35203,-0.49053,5.27565,0.44326,-0.18906,0.25901,-0.02818,-0.1484,-0.24741,-0.35502,0.40204,-0.26055,0.94917,0.78412,-0.18434,-0.23784,0.18743,0.92091,0.25367,-0.2212,0.24672,-0.47288,-0.62132,-0.10074,-0.23532,-0.13007,-0.29901,0.37195,0.2423,3.69678,0.66598,0.52576,-0.12059,0.56775,0.12328,-0.19488,-0.1486,0.07313,1.18185,-0.47579,-0.18581,0.29283,1.70317,-0.63993,0.049,-0.17144,-0.61709,0.15785,-0.05115,0.31441,-0.22031,0.09432,1.92248,-0.15789,0
-0.35676,-0.39563,0.46018,-0.1646,-0.27599,0.05935,-0.08574,-0.35203,1.1946,-0.35612,0.31778,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.47275,-0.26055,-0.42989,0.17765,-0.18434,-0.23784,-0.46899,-0.74366,-0.4682,-0.2212,-0.46279,-0.47288,1.48221,-0.10074,-0.23532,-0.33265,-0.29901,-0.47372,-0.45645,-0.12519,-0.47225,-0.55561,-0.37695,0.02936,-0.46329,0.2376,-0.1486,-0.07223,-0.37473,-0.47579,-0.18581,0.29901,-0.19401,0.43422,-0.18797,-0.51603,0.45578,-0.45779,0.01967,-0.24301,-0.00501,-0.46806,-0.54389,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.1646,-0.27599,-0.44691,-0.07007,-0.35203,-0.49053,-0.35612,-0.18411,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.39022,-0.26055,-0.42989,-0.22758,-0.18434,-0.23784,-0.0258,-0.32752,-0.36758,-0.2212,-0.46279,-0.47288,-0.41097,-0.10074,-0.23532,-0.33265,-0.29901,-0.36038,-0.12767,-0.36857,-0.21176,-0.55561,-0.37695,-0.4193,-0.07531,-0.41112,-0.1486,-0.36294,-0.37473,-0.47579,-0.18581,-0.64358,-0.37012,-0.1055,-0.18797,-0.51603,-0.00249,-0.19164,-0.33441,-0.24301,-0.60579,-0.1022,-0.57809,-0.40116,1
-0.18551,-0.39563,1.86511,0.08875,-0.27599,1.55827,-0.05322,0.0384,0.06749,3.10386,0.9068,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.07662,-0.26055,2.3012,0.85261,-0.18434,0.21077,0.39021,0.08862,-0.2582,-0.06871,-0.22629,1.56995,-0.20061,-0.10074,4.24171,-0.29044,1.00061,-0.15114,1.0911,2.60365,0.78831,0.89336,-0.37695,-0.06038,0.29796,-0.41112,-0.1486,-0.36294,-0.37473,0.34934,6.68074,-0.01312,0.65113,0.45538,0.049,1.70512,0.23782,0.93751,-0.12196,-0.24301,-0.23076,0.21254,0.46999,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.53559,-0.4682,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.42141,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.01427,-0.39563,-0.45188,-0.03792,-0.27599,0.55568,-0.30549,-0.35203,-0.49053,0.18901,0.41623,-0.18906,-0.31383,-0.45935,0.16793,-0.24741,-0.35502,1.22732,-0.26055,0.93565,0.38996,-0.18434,-0.23784,-0.25785,0.71284,1.22928,9.23296,1.58692,-0.47288,-0.20061,-0.10074,-0.23532,0.87439,-0.29901,1.40071,-0.34482,0.08581,-0.30732,0.1653,-0.37695,0.56775,-0.08818,0.9584,-0.1486,1.96274,-0.37473,-0.47579,-0.18581,-0.33144,0.32982,-0.08434,-0.06948,-0.17592,-0.00249,-0.28113,1.436,2.96218,-0.4167,0.02242,0.39997,-0.40116,1
-0.35676,0.42994,0.24493,0.08875,0.80022,0.05935,-0.23387,0.04859,0.62552,0.29006,0.05033,-0.18906,-0.31383,0.44141,-0.1484,3.89887,-0.35502,0.05543,-0.26055,0.25964,0.30347,3.53941,-0.23784,0.42366,0.08862,-0.10945,-0.2212,0.79857,-0.47288,0.43044,2.18931,-0.23532,0.18506,-0.29901,-0.18602,1.6152,0.06849,0.19998,-0.19516,0.42617,0.11909,0.30347,-0.19488,-0.1486,-0.21758,-0.37473,0.34133,-0.18581,-0.33144,0.85504,-0.1055,0.049,-0.28207,-0.00249,1.36576,-0.54686,-0.24301,-0.45004,0.12307,1.50904,0.4976,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,0.56064,0.01713,-0.35203,-0.49053,-0.05341,-0.12482,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,1.26508,-0.22517,-0.26055,0.27992,-0.0728,-0.18434,-0.23784,-0.02789,0.40073,-0.29758,-0.2212,-0.54162,1.56995,-0.62132,-0.10074,-0.23532,-0.34109,-0.29901,-0.2732,-0.21864,0.14834,0.67091,0.5329,-0.37695,0.11909,0.10489,-0.1228,-0.1486,0.21848,0.40356,-0.47579,-0.18581,0.29901,0.09999,-0.10021,-0.30646,1.39525,-0.00249,0.81633,0.01967,-0.52172,1.03302,0.06875,0.41064,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.37815,-0.35203,-0.49053,-0.35612,-0.42956,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.25818,-0.26055,-0.42989,-0.4592,-0.18434,-0.23784,-0.46899,-0.63963,-0.05258,-0.2212,-0.30512,-0.47288,-0.41097,-0.10074,-0.23532,-0.30733,-0.29901,-0.18602,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,-0.6885,-0.26838,-0.26696,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.33144,-0.53106,-0.1055,-0.30646,-0.4093,-0.00249,-0.37189,-0.26359,0.0357,-0.52253,-0.46806,-0.61845,-0.40116,1
-0.35676,-0.05267,-0.45188,-0.29127,-0.27599,-0.44691,-0.4053,0.34602,-0.49053,-0.35612,-0.64901,-0.18906,-0.31383,-0.02818,-0.1484,-0.24741,-0.35502,-0.43974,-0.26055,-0.42989,-0.64161,-0.18434,-0.23784,-0.25367,0.08862,-0.39383,-0.2212,-0.54162,-0.47288,-0.41097,-0.10074,-0.23532,-0.34109,-0.29901,-0.3691,-0.26841,-0.36857,-0.30924,0.17601,-0.14555,-0.06038,-0.26654,-0.33904,-0.1486,-0.21758,-0.37473,0.33332,-0.18581,-0.01003,-0.60752,-0.1055,-0.30646,0.60127,-0.20349,-0.29289,-0.40523,-0.38237,0.35776,-0.29392,-0.58294,-0.07533,0
