$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.4071,0.15365,-0.17482,0.05766,-0.13792,2.07656,-0.19622,0.38745,0.00111,0.38343,0.60587,-0.09532,-0.27508,1.83522,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,2.34959,0.78807,-0.2041,-0.16536,0.95898,-0.74062,-0.26665,-0.28154,-0.08447,0.73358,0.18176,-0.16977,2.89997,-0.17223,-0.23447,-0.39874,0.06816,0.20391,-0.11591,-0.58044,1.1204,-0.14187,0.62042,-0.00185,0.41289,0.30873,-0.37123,2.40695,0.51351,-0.30893,0.73509,1.18637,0.10117,-0.50763,0.42396,-0.05093,0.41126,0.12282,-0.36777,0.43555,0.62487,0.22387,0
0.79419,-0.29476,-0.35747,-0.10956,3.60081,1.26864,-0.03741,-0.28796,0.00111,-0.29978,0.03272,-0.09532,-0.27508,-0.38916,1.0183,-0.19164,-0.27888,0.56523,-0.22427,-0.34094,0.75854,-0.2041,-0.16536,0.0532,1.01551,0.97816,-0.28154,0.22802,-0.61748,-0.28743,-0.16977,-0.22148,-0.09225,-0.23447,1.40009,-0.34716,-0.31166,-0.42756,1.67701,-0.32065,0.18587,-0.04123,0.78507,-0.19848,-0.53243,0.79639,-0.36959,-0.17081,1.22888,0.4162,0.4917,-0.15795,2.61731,0.19567,-0.38756,-0.30425,0.12282,1.32117,0.04283,-0.04407,-0.30277,0
0.39376,-0.29476,-0.35747,0.05766,-0.13792,1.27672,0.07234,-0.04762,-0.38631,0.15493,1.08734,-0.09532,1.0636,-0.38916,-0.13433,-0.19164,-0.27888,-0.3212,0.06643,1.44685,0.80295,-0.2041,-0.16536,-0.42686,-0.26168,-0.21844,-0.28154,-0.39697,-0.61748,-0.28743,-0.16977,-0.22148,-0.22222,-0.23447,-0.23521,-0.34716,0.01063,-0.25775,-0.12984,-0.32065,-0.33852,-0.47399,0.39161,0.26005,-0.02774,-0.37123,0.54685,-0.17081,-0.30893,0.7797,0.4917,0.18754,-0.21725,0.19567,-0.38756,-0.30425,-0.51562,-0.36777,-0.20815,0.58205,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.25525,-0.28796,-0.38631,-0.29978,0.15428,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.41969,-0.22427,-0.34094,0.77159,-0.2041,-0.16536,-0.42686,-0.26168,-0.31048,-0.28154,-0.39697,0.73358,-0.28743,-0.16977,-0.22148,-0.22222,-0.23447,-0.39874,-0.34716,-0.31166,-0.18968,-0.58044,-0.32065,-0.33852,-0.11276,-0.39531,-0.04564,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.65204,0.4917,-0.07158,-0.50763,0.19567,-0.21934,0.13606,-0.77099,-0.53142,0.09008,0.57673,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.27165,-0.28796,-0.38631,-0.29978,-0.58304,-0.09532,-0.27508,-0.38916,-0.13433,0.26119,-0.27888,-0.15705,-0.22427,-0.34094,0.7362,-0.2041,-0.16536,-0.42686,-0.58097,-0.16146,-0.28154,-0.18864,-0.61748,-0.20923,-0.16977,-0.22148,-0.19223,-0.23447,-0.30954,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.29694,-0.35132,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,0.29443,-0.83212,-0.41707,-0.50763,-0.74585,-0.38756,-0.79961,-0.26024,-0.53142,-0.50638,-0.12028,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.25387,-0.28796,-0.38631,-0.29978,-0.3257,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,0.76324,-0.2041,-0.16536,-0.42686,-0.58097,-0.32802,0.12109,-0.50113,0.73358,-0.28743,-0.16977,-0.22148,-0.23222,-0.23447,-0.45821,-0.34716,-0.31166,-0.18292,-0.58044,-0.32065,-0.46961,-0.11276,-0.39531,-0.50417,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,0.81455,-0.17021,-0.41707,-0.50763,-0.17619,-0.14601,0.02598,-0.77099,-0.53142,-0.19929,0.6207,-0.30277,0
-0.4071,-0.29476,-0.35747,0.05766,-0.13792,0.43649,-0.10155,-0.28796,-0.38631,1.15991,0.76086,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.38686,-0.22427,0.55296,0.80488,-0.2041,-0.16536,0.54685,0.05762,0.06647,-0.28154,-0.39697,-0.61748,-0.13103,-0.16977,-0.22148,-0.22222,-0.23447,-0.14601,0.21523,0.78246,0.11053,2.14992,-0.32065,-0.07632,0.75991,-0.29694,0.41289,-0.3642,-0.37123,-0.36959,-0.17081,1.24407,1.04747,-0.83212,0.36029,1.55596,-0.74585,0.20817,-0.79961,-0.26024,0.63266,0.46803,1.41241,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,0.15383,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,-0.19858,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.50344,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.18988,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,0.85586,0.16728,6.16064,0.12386,2.08465,-0.20923,-0.16977,-0.22148,-0.12225,-0.23447,0.01752,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,0.18587,-0.47399,-0.10021,-0.50417,0.14049,0.79639,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,1.89732,0.12282,-0.53142,-0.50638,-1.23969,-0.30277,1
-0.00667,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.48535,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.58097,-0.32802,-0.28154,-0.60529,-0.61748,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.47307,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.29694,-0.65701,-0.19597,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.30425,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,1
-0.4071,-0.02569,-0.35747,1.2282,-0.13792,-0.37951,-0.10106,0.03747,-0.38631,-0.29978,1.08025,-0.09532,-0.27508,0.3523,-0.13433,-0.19164,-0.27888,0.03994,-0.22427,-0.34094,0.81551,-0.2041,-0.16536,0.03961,1.49445,-0.09133,-0.28154,0.43635,0.73358,-0.28743,-0.16977,-0.22148,-0.02227,-0.23447,0.13645,-0.14056,-0.31166,-0.17081,1.2398,0.19069,0.38252,1.01026,-0.49368,1.1771,-0.53243,0.79639,0.55592,-0.17081,0.62409,1.08604,4.48935,0.87853,0.28701,1.43212,0.31996,0.90661,0.76126,-0.08298,0.09303,1.37622,-0.01091,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.26334,-0.28796,-0.38631,-0.29978,-0.11053,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.09139,-0.22427,-0.34094,0.75355,-0.2041,-0.16536,-0.42686,-0.74062,-0.18776,-0.28154,0.64468,-0.61748,-0.13103,-0.16977,-0.22148,0.06105,-0.23447,-0.30954,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,0.09652,-0.19848,0.47696,-0.37123,-0.36959,-0.17081,-0.61588,0.39189,0.4917,-0.3307,-0.50763,0.19567,-0.38756,-0.30425,1.01663,-0.53142,-0.50638,-0.05284,-0.30277,0
-0.4071,0.03151,-0.27792,1.06098,-0.13792,1.29288,0.34832,0.17587,0.00111,0.35163,2.28488,-0.09532,-0.27508,1.07922,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,1.4734,0.85272,-0.2041,-0.16536,0.95898,0.69621,0.00072,-0.28154,-0.50113,0.73358,-0.20923,-0.16977,2.89997,-0.23222,-0.23447,0.01752,0.0048,0.1535,-0.14699,1.73947,0.55412,0.12033,0.74918,-0.39531,1.1771,-0.3642,-0.37123,1.47236,1.05784,0.96751,1.19477,0.53757,1.56952,0.38879,-0.31514,-0.08862,-0.41433,-0.51562,-0.08385,0.65406,1.22115,0.05966,1
-0.4071,-0.29476,-0.0387,-0.27679,-0.13792,-0.37951,-0.2703,-0.28796,0.00111,-0.29978,-0.3162,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,-0.34094,0.75085,-0.2041,2.41874,-0.42686,-0.58097,-0.26665,0.52373,-0.18864,3.43571,-0.05283,-0.16977,2.89997,-0.19223,4.64389,-0.39874,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.27297,-0.47399,-0.39531,-0.19848,-0.3642,-0.37123,-0.36959,2.11366,-0.30893,0.47075,3.72914,-0.41707,-0.50763,1.16806,-0.38756,8.55706,-0.00487,-0.27515,-0.50638,0.26119,-0.30277,0
-0.4071,-0.29476,-0.35747,0.22488,-0.13792,-0.37951,0.25127,-0.28796,-0.38631,-0.29978,0.92194,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.00711,-0.22427,-0.34094,0.79151,-0.2041,-0.16536,-0.42686,-0.26168,-0.08256,-0.28154,-0.39697,-0.61748,-0.05283,-0.16977,-0.22148,-0.22222,-0.23447,-0.11628,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.14187,-0.47399,-0.49368,0.26005,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.62162,0.4917,0.10117,-0.50763,0.19567,-0.38756,-0.30425,-0.26024,-0.53142,-0.50638,0.20389,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.1455,-0.28796,-0.38631,-0.29978,-0.02356,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.15705,-0.22427,-0.34094,-1.25201,-0.2041,-0.16536,-0.42686,-0.74062,-0.17899,-0.28154,-0.08447,-0.61748,-0.28743,-0.16977,-0.22148,-0.17223,-0.23447,-0.36901,-0.34716,-0.31166,-0.25775,-0.12092,-0.32065,-0.53516,-0.47399,-0.19858,-0.35132,-0.02774,-0.37123,-0.36959,-0.17081,-0.30285,-1.05154,1.32399,-0.41707,-0.32235,0.3903,-0.38756,-0.30425,0.12282,-0.42509,-0.2052,-0.78977,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,0.00975,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,-0.29694,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.22715,-0.28796,-0.38631,-0.29978,-0.31863,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,-0.22427,-0.34094,0.75214,-0.2041,-0.16536,-0.42686,-0.10203,0.09715,-0.28154,-0.39697,-0.61748,-0.13103,-0.16977,-0.22148,-0.22222,-0.23447,-0.27981,-0.34716,-0.31166,0.19167,-0.12984,-0.32065,-0.14187,-0.47399,-0.10021,-0.35132,0.14049,-0.37123,-0.36959,-0.17081,-0.30893,0.51012,-0.83212,-0.07158,-0.21725,-0.74585,-0.38756,-0.79961,-0.26024,-0.36777,0.09894,0.34068,-0.30277,1
-0.4071,-0.29476,-0.07972,-0.44401,-0.13792,-0.37951,-0.27165,-0.28796,0.38854,-0.29978,-0.58304,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,-0.34094,0.7362,-0.2041,-0.16536,-0.42686,-0.58097,-0.27104,0.12109,-0.08447,-0.61748,-0.20923,-0.16977,-0.22148,-0.17223,-0.23447,-0.38387,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.10021,-0.35132,0.14049,-0.37123,-0.36959,-0.17081,-0.00197,0.29443,-0.17021,-0.41707,-0.50763,-0.17619,-0.38756,-0.02906,-0.00487,-0.27618,-0.50638,-0.12028,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,7.48473,1.31712,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,8.42949,-0.27508,-0.38916,5.34066,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,3.29278,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,3.34257,-0.50417,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.41707,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,1
-0.4071,-0.29476,-0.01794,1.56264,-0.13792,1.25248,1.68105,-0.28796,0.38854,-0.12529,2.34939,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,-0.22427,0.55296,0.85061,-0.2041,-0.16536,-0.42686,-0.58097,-0.28418,-0.28154,-0.18864,-0.61748,-0.13103,-0.16977,-0.22148,-0.19223,-0.23447,-0.41361,-0.34716,-0.02899,-0.36378,-0.58044,-0.32065,-0.33852,-0.47399,-0.00185,1.02426,0.14049,-0.37123,-0.36959,-0.17081,-0.00197,1.07361,1.19292,1.22402,-0.50763,0.3903,-0.38756,-0.30425,-0.00487,-0.23936,-0.20815,0.87676,-0.30277,0
-0.4071,0.40241,-0.35747,-0.44401,-0.13792,0.43649,-0.28132,0.63838,-0.38631,1.15991,-0.90203,-0.09532,-0.27508,0.3523,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,0.55296,-1.28905,-0.2041,-0.16536,0.03509,-0.74062,-0.26665,-0.28154,-0.08447,-0.61748,0.02537,-0.16977,-0.22148,-0.17223,-0.23447,-0.39874,0.08409,0.78246,-0.00352,-0.58044,0.14843,-0.27297,-0.10918,-0.10021,-0.65701,-0.02774,-0.37123,0.55592,-0.17081,-0.61588,-1.34205,-0.83212,-0.41707,-0.50763,-0.74585,-0.01319,-0.79961,0.12282,-0.53142,-0.19339,-1.23969,0.36355,0
-0.4071,-0.29476,-0.05002,-0.10956,-0.13792,-0.37951,-0.23201,-0.28796,0.39238,-0.29978,-0.18448,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,-0.22427,-0.34094,0.75965,-0.2041,-0.16536,-0.42686,-0.74062,-0.2798,-0.28154,-0.18864,-0.61748,0.02537,-0.16977,-0.22148,-0.19223,-0.23447,-0.42847,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.27297,-0.47399,-0.10021,-0.04564,0.14049,-0.37123,-0.36959,-0.17081,0.00106,0.60295,-0.17021,-0.15795,-0.50763,-0.17619,-0.38756,-0.30425,-0.00487,-0.26128,-0.50638,0.54199,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.19697,-0.28796,-0.38631,-0.29978,0.27904,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,-0.34094,0.77819,-0.2041,-0.16536,-0.42686,-0.10203,-0.28418,0.52373,-0.50113,2.08465,-0.20923,-0.16977,-0.22148,-0.23222,-0.23447,-0.41361,-0.34716,-0.31166,-0.25775,-0.58044,-0.32065,-0.20742,-0.47399,-0.49368,0.1072,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.72155,1.8876,-0.15795,-0.50763,0.61013,-0.38756,1.51204,-0.38793,-0.53142,-0.20815,0.72399,-0.30277,0
-0.4071,-0.29476,0.00361,-0.44401,-0.13792,-0.37951,-0.27165,-0.28796,0.00111,-0.29978,-0.58304,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.25554,-0.22427,-0.34094,0.7362,-0.2041,-0.16536,-0.42686,-0.58097,-0.24035,-0.28154,0.01969,-0.61748,-0.13103,-0.16977,-0.22148,-0.14891,-0.23447,-0.30954,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.19858,-0.35132,-0.02774,-0.37123,-0.36959,-0.17081,-0.30893,0.29443,-0.17021,-0.41707,-0.50763,-0.17619,-0.38756,0.02598,0.25051,-0.24643,-0.50638,-0.12028,-0.30277,0
-0.4071,-0.29476,-0.0687,0.05766,-0.13792,-0.37951,-0.10841,-0.28796,0.00111,-0.29978,0.12473,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,1.93082,0.72938,-0.22427,-0.34094,0.7647,-0.2041,-0.16536,-0.42686,-0.42133,-0.00805,-0.28154,0.64468,2.08465,-0.28743,-0.16977,-0.22148,0.06105,-0.23447,0.00265,-0.34716,-0.31166,0.14329,-0.12538,-0.32065,-0.40406,-0.47399,0.19488,0.1072,0.64519,0.79639,-0.36959,-0.17081,0.00106,0.49835,0.53102,-0.07158,-0.32235,0.19567,-0.38756,2.06243,1.01663,-0.17782,0.42965,0.15354,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.26324,-0.28796,-0.38631,-0.29978,-0.67007,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.28837,-0.22427,-0.34094,-1.28179,-0.2041,-0.16536,-0.42686,-0.74062,-0.24912,-0.28154,-0.2928,-0.61748,-0.20923,-0.16977,-0.22148,-0.20889,-0.23447,-0.41361,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.46961,-0.47399,-0.49368,-0.50417,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.31594,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.79961,-0.13256,-0.53142,-0.50638,-1.23766,-0.30277,0
0.79419,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,0.34608,-0.28796,-0.38631,-0.29978,1.50857,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.28837,-0.22427,-0.34094,0.82677,-0.2041,-0.16536,-0.42686,1.01551,0.21549,1.329,-0.18864,0.73358,-0.28743,-0.16977,-0.22148,-0.19223,-0.23447,0.13645,-0.34716,-0.31166,-0.13717,1.67255,-0.32065,0.18587,-0.10561,-0.19858,0.56573,-0.02774,-0.37123,-0.36959,-0.17081,0.91888,1.07146,-0.83212,0.27392,1.29157,-0.74585,-0.23094,-0.13914,-0.64331,0.41644,0.09008,1.16266,-0.30277,0
1.19463,0.34779,-0.35747,-0.10956,-0.13792,-0.37951,-0.08137,0.67207,-0.38631,-0.29978,-0.64469,-0.09532,-0.27508,0.3523,-0.13433,-0.19164,-0.27888,1.6158,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,0.4925,1.49445,0.98693,0.12109,2.72797,0.73358,-0.20923,-0.16977,-0.22148,1.62736,-0.23447,1.84608,0.35583,-0.31166,0.40779,0.77135,0.37663,0.44807,0.26993,0.29325,-0.65701,0.81342,-0.37123,0.55592,-0.17081,0.30498,-0.82192,-0.83212,-0.24432,1.08059,-0.74585,0.27783,0.68645,3.05963,0.50619,0.41193,-0.4987,0.43694,0
0.39376,-0.29476,-0.35747,0.22488,-0.13792,-0.37951,0.12842,-0.28796,-0.38631,-0.29978,1.12197,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.12422,-0.22427,-0.34094,0.8134,-0.2041,-0.16536,0.48797,0.37691,0.11907,-0.28154,-0.18864,-0.61748,-0.20923,-0.16977,-0.22148,-0.19223,-0.23447,0.18105,-0.08453,-0.31166,-0.35351,1.67701,-0.32065,-0.01077,0.25204,-0.10021,0.56573,-0.02774,-0.37123,-0.36959,-0.17081,0.92192,1.00752,-0.83212,0.36029,1.2162,-0.74585,-0.16224,-0.79961,-0.38793,0.39468,-0.19339,1.14038,-0.30277,0
-0.4071,-0.29476,-0.35747,0.05766,-0.13792,-0.37951,-0.19886,-0.28796,-0.38631,-0.29978,0.12473,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,1.93082,-0.15705,-0.22427,-0.34094,0.7647,-0.2041,-0.16536,-0.42686,-0.58097,-0.19214,-0.28154,-0.08447,0.73358,-0.28743,-0.16977,-0.22148,-0.17223,-0.23447,-0.33928,-0.34716,-0.31166,0.14329,-0.12092,-0.32065,-0.46961,-0.47399,-0.19858,0.1072,-0.02774,0.79639,-0.36959,-0.17081,-0.30285,0.49835,1.3371,-0.07158,-0.32235,0.3903,-0.38756,0.57637,0.12282,-0.42509,0.40012,0.15354,-0.30277,0
-0.00667,-0.29476,-0.35747,0.89376,-0.13792,1.26864,-0.02414,0.17587,-0.38631,1.57221,0.77069,-0.09532,1.0636,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,0.5301,1.46455,0.81139,-0.2041,-0.16536,0.03961,0.21727,-0.23159,-0.28154,-0.60529,-0.61748,0.41636,-0.16977,-0.22148,-0.23889,-0.23447,-0.32441,-0.12606,1.08034,-0.25083,-0.12984,-0.32065,0.44807,-0.10918,-0.49368,0.87142,-0.53243,-0.37123,0.54685,-0.17081,-0.30893,1.23794,0.4917,0.9649,-0.23964,0.19567,-0.20191,-0.30425,-0.64331,-0.40364,-0.16386,1.62253,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.25796,-0.28796,-0.38631,-0.29978,-0.10442,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,1.93082,0.30258,-0.22427,-0.34094,0.75511,-0.2041,-0.16536,0.03056,0.05762,-0.03434,0.12109,0.54051,0.73358,-0.05283,-0.16977,-0.22148,0.01772,-0.23447,-0.08655,-0.2626,-0.31166,-0.24068,-0.58044,-0.32065,-0.07632,-0.11276,-0.29694,-0.04564,-0.3642,0.79639,-0.36959,-0.17081,-0.61588,0.42217,0.4917,-0.15795,-0.50763,0.19567,-0.31887,0.4663,0.88894,-0.53142,0.09008,0.03137,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.26168,-0.27104,-0.28154,-0.50113,-0.61748,-0.20923,-0.16977,-0.22148,-0.23222,-0.23447,-0.35414,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.27297,-0.47399,-0.39531,-0.19848,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.41707,-0.50763,-0.74585,-0.38756,-0.79961,-0.38793,-0.53142,-0.50638,-1.23969,-0.30277,1
0.79419,0.15964,-0.0387,0.3921,-0.13792,-0.37951,-0.13373,0.69922,0.00111,-0.29978,-0.3257,-0.09532,1.09011,0.36684,-0.13433,-0.19164,-0.27888,-0.12422,0.95573,-0.34094,0.76324,-0.2041,-0.16536,0.0532,-0.26168,-0.13516,-0.28154,0.22802,-0.61748,-0.05283,-0.16977,-0.22148,-0.09225,-0.23447,-0.14601,0.00864,-0.31166,-0.15368,0.32075,0.22872,-0.20742,-0.08057,-0.39531,-0.65701,-0.3642,-0.37123,1.46329,-0.17081,-0.00197,0.81455,-0.83212,-0.15795,3.6627,-0.74585,-0.07533,-0.79961,-0.13256,2.1817,-0.12843,0.6207,0.21431,0
-0.4071,-0.29476,0.32556,-0.10956,-0.13792,0.43649,-0.27437,-0.28796,0.02797,0.8327,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,0.55296,-1.26202,-0.2041,-0.16536,-0.42686,-0.26168,-0.31925,2.53691,-0.60529,2.08465,-0.28743,-0.16977,-0.22148,-0.23889,-0.23447,-0.39874,-0.34716,0.54343,0.12694,-0.58044,-0.32065,-0.33852,-0.47399,-0.29694,-0.65701,-0.19597,-0.37123,-0.36959,-0.17081,-0.28765,-0.82192,-0.11123,-0.41707,-0.50763,1.92005,-0.38756,1.34692,-0.51562,-0.03697,-0.20815,-0.4987,-0.30277,0
